product_id,bucket_1m,open,high,low,close,volume,trade_count,vwap
BTC-USD,2026-01-22 16:59:00-08:00,89496.01000000,89510.96000000,89418.55000000,89430.66000000,8.35136312,307,89471.78632117
SOL-USD,2026-01-22 16:59:00-08:00,128.26000000,128.30000000,128.18000000,128.23000000,354.92774598,95,128.25061186
ETH-USD,2026-01-22 16:59:00-08:00,2951.02000000,2952.79000000,2949.19000000,2950.01000000,149.20710562,1517,2950.63241676
BTC-USD,2026-01-22 17:00:00-08:00,89430.01000000,89517.75000000,89430.01000000,89511.45000000,2.81631985,297,89453.96303240
SOL-USD,2026-01-22 17:00:00-08:00,128.23000000,128.34000000,128.15000000,128.33000000,363.88041878,98,128.20105771
ETH-USD,2026-01-22 17:00:00-08:00,2950.25000000,2952.57000000,2950.11000000,2952.56000000,48.62730466,159,2951.12415444
SOL-USD,2026-01-22 17:01:00-08:00,128.35000000,128.39000000,128.30000000,128.36000000,60.13707131,80,128.35098304
ETH-USD,2026-01-22 17:01:00-08:00,2952.57000000,2953.67000000,2952.26000000,2953.14000000,28.26108727,119,2952.84493999
BTC-USD,2026-01-22 17:01:00-08:00,89511.44000000,89526.12000000,89473.90000000,89523.07000000,3.05926099,261,89491.69126196
ETH-USD,2026-01-22 17:02:00-08:00,2953.58000000,2954.59000000,2952.57000000,2952.58000000,27.44014223,118,2953.45587016
BTC-USD,2026-01-22 17:02:00-08:00,89523.07000000,89538.11000000,89490.46000000,89490.46000000,1.01771726,165,89525.77707026
SOL-USD,2026-01-22 17:02:00-08:00,128.38000000,128.44000000,128.33000000,128.34000000,122.20616323,82,128.41846520
SOL-USD,2026-01-22 17:03:00-08:00,128.35000000,128.40000000,128.31000000,128.39000000,575.27835634,116,128.37779829
BTC-USD,2026-01-22 17:03:00-08:00,89487.00000000,89511.45000000,89480.75000000,89511.45000000,1.54847248,234,89491.21370585
ETH-USD,2026-01-22 17:03:00-08:00,2952.57000000,2952.90000000,2951.72000000,2952.73000000,26.35781546,132,2952.43310188
SOL-USD,2026-01-22 17:04:00-08:00,128.41000000,128.50000000,128.39000000,128.44000000,58.49325715,83,128.43628215
BTC-USD,2026-01-22 17:04:00-08:00,89515.82000000,89573.50000000,89515.82000000,89550.58000000,1.96349125,223,89550.60268264
ETH-USD,2026-01-22 17:04:00-08:00,2952.90000000,2955.95000000,2952.39000000,2954.90000000,35.66828568,145,2954.25476446
BTC-USD,2026-01-22 17:05:00-08:00,89550.57000000,89550.57000000,89513.27000000,89516.35000000,1.37530368,162,89530.02709415
ETH-USD,2026-01-22 17:05:00-08:00,2954.89000000,2954.89000000,2953.14000000,2953.39000000,87.36187466,188,2954.06921401
SOL-USD,2026-01-22 17:05:00-08:00,128.44000000,128.45000000,128.37000000,128.37000000,584.82384112,75,128.39708628
ETH-USD,2026-01-22 17:06:00-08:00,2953.36000000,2953.70000000,2951.72000000,2952.44000000,30.70223880,162,2952.46140916
SOL-USD,2026-01-22 17:06:00-08:00,128.39000000,128.40000000,128.30000000,128.36000000,77.06136390,76,128.37406087
BTC-USD,2026-01-22 17:06:00-08:00,89516.35000000,89525.46000000,89496.79000000,89498.02000000,3.89385523,295,89500.11796989
SOL-USD,2026-01-22 17:07:00-08:00,128.36000000,128.37000000,128.30000000,128.37000000,66.31473077,66,128.33468627
ETH-USD,2026-01-22 17:07:00-08:00,2952.40000000,2953.86000000,2951.73000000,2953.62000000,24.95601254,151,2952.53881006
BTC-USD,2026-01-22 17:07:00-08:00,89496.80000000,89531.01000000,89491.89000000,89528.01000000,5.82051515,283,89501.94498023
BTC-USD,2026-01-22 17:08:00-08:00,89528.00000000,89539.00000000,89505.35000000,89530.93000000,1.91472333,203,89518.52695926
SOL-USD,2026-01-22 17:08:00-08:00,128.37000000,128.39000000,128.29000000,128.38000000,28.44887276,70,128.36292914
ETH-USD,2026-01-22 17:08:00-08:00,2953.62000000,2954.90000000,2952.40000000,2953.93000000,45.46920339,199,2953.61413542
SOL-USD,2026-01-22 17:09:00-08:00,128.38000000,128.39000000,128.32000000,128.38000000,64.02473241,77,128.37061661
BTC-USD,2026-01-22 17:09:00-08:00,89530.93000000,89542.00000000,89520.00000000,89538.98000000,2.05871617,180,89535.73615099
ETH-USD,2026-01-22 17:09:00-08:00,2953.93000000,2954.70000000,2952.74000000,2953.49000000,60.37704511,207,2953.60459856
ETH-USD,2026-01-22 17:10:00-08:00,2953.26000000,2953.58000000,2952.34000000,2952.57000000,24.97738114,151,2952.85686837
BTC-USD,2026-01-22 17:10:00-08:00,89538.98000000,89546.40000000,89521.23000000,89527.40000000,1.51402989,208,89532.10273478
SOL-USD,2026-01-22 17:10:00-08:00,128.36000000,128.38000000,128.31000000,128.33000000,103.66689734,70,128.33488882
ETH-USD,2026-01-22 17:11:00-08:00,2952.57000000,2954.60000000,2952.23000000,2954.60000000,27.68474816,180,2953.08321746
BTC-USD,2026-01-22 17:11:00-08:00,89527.40000000,89599.42000000,89526.62000000,89592.93000000,3.43616019,230,89570.02127926
SOL-USD,2026-01-22 17:11:00-08:00,128.29000000,128.42000000,128.29000000,128.41000000,67.23636749,61,128.34622054
SOL-USD,2026-01-22 17:12:00-08:00,128.42000000,128.42000000,128.27000000,128.30000000,390.66680408,96,128.32526691
ETH-USD,2026-01-22 17:12:00-08:00,2954.60000000,2954.60000000,2951.32000000,2951.66000000,70.25787814,238,2952.36051440
BTC-USD,2026-01-22 17:12:00-08:00,89592.91000000,89592.91000000,89540.79000000,89540.80000000,1.45959531,208,89564.85464445
BTC-USD,2026-01-22 17:13:00-08:00,89540.79000000,89540.80000000,89486.71000000,89511.63000000,3.73322369,225,89496.86374426
ETH-USD,2026-01-22 17:13:00-08:00,2951.66000000,2951.66000000,2950.20000000,2950.49000000,31.05772308,188,2950.58706041
SOL-USD,2026-01-22 17:13:00-08:00,128.29000000,128.29000000,128.19000000,128.24000000,207.94096325,101,128.24591264
ETH-USD,2026-01-22 17:14:00-08:00,2950.47000000,2950.86000000,2950.03000000,2950.04000000,44.63422903,179,2950.37258271
SOL-USD,2026-01-22 17:14:00-08:00,128.26000000,128.28000000,128.18000000,128.21000000,128.22726854,80,128.23003744
BTC-USD,2026-01-22 17:14:00-08:00,89510.53000000,89521.07000000,89487.01000000,89506.54000000,1.50223681,194,89498.70427270
BTC-USD,2026-01-22 17:15:00-08:00,89506.54000000,89588.99000000,89506.53000000,89548.02000000,3.00208755,261,89542.54421937
ETH-USD,2026-01-22 17:15:00-08:00,2950.04000000,2954.14000000,2950.03000000,2952.40000000,26.82565299,186,2951.39565898
SOL-USD,2026-01-22 17:15:00-08:00,128.22000000,128.42000000,128.22000000,128.33000000,87.67436661,85,128.31738579
BTC-USD,2026-01-22 17:16:00-08:00,89548.02000000,89593.22000000,89548.02000000,89593.22000000,1.32075241,231,89571.25407664
SOL-USD,2026-01-22 17:16:00-08:00,128.34000000,128.41000000,128.34000000,128.41000000,427.78418796,93,128.36567667
ETH-USD,2026-01-22 17:16:00-08:00,2952.40000000,2954.14000000,2952.40000000,2953.66000000,29.31523099,180,2953.10369467
SOL-USD,2026-01-22 17:17:00-08:00,128.40000000,128.47000000,128.33000000,128.41000000,833.07845597,138,128.41273549
ETH-USD,2026-01-22 17:17:00-08:00,2953.60000000,2953.85000000,2953.12000000,2953.63000000,22.13752387,143,2953.34100392
BTC-USD,2026-01-22 17:17:00-08:00,89593.18000000,89593.21000000,89575.02000000,89589.90000000,1.60116442,201,89583.99627748
SOL-USD,2026-01-22 17:18:00-08:00,128.38000000,128.40000000,128.27000000,128.28000000,146.76904146,99,128.33072735
BTC-USD,2026-01-22 17:18:00-08:00,89589.89000000,89590.45000000,89551.73000000,89561.85000000,1.22004348,172,89570.32819421
ETH-USD,2026-01-22 17:18:00-08:00,2953.67000000,2953.85000000,2952.74000000,2953.41000000,37.43486161,182,2953.27529763
BTC-USD,2026-01-22 17:19:00-08:00,89560.49000000,89586.84000000,89555.47000000,89580.03000000,2.45034669,236,89577.58141208
SOL-USD,2026-01-22 17:19:00-08:00,128.27000000,128.29000000,128.23000000,128.26000000,79.22280259,68,128.26101973
ETH-USD,2026-01-22 17:19:00-08:00,2953.38000000,2954.25000000,2953.08000000,2954.25000000,27.07596725,201,2953.74972212
ETH-USD,2026-01-22 17:20:00-08:00,2954.25000000,2954.89000000,2953.82000000,2954.74000000,11.23065766,142,2954.37128676
SOL-USD,2026-01-22 17:20:00-08:00,128.25000000,128.31000000,128.25000000,128.31000000,186.21313487,75,128.27611370
BTC-USD,2026-01-22 17:20:00-08:00,89580.03000000,89594.80000000,89575.02000000,89594.79000000,0.43556616,212,89584.65716057
BTC-USD,2026-01-22 17:21:00-08:00,89594.80000000,89600.23000000,89576.01000000,89589.65000000,1.41272212,219,89591.08386852
SOL-USD,2026-01-22 17:21:00-08:00,128.30000000,128.31000000,128.24000000,128.24000000,194.57380549,102,128.27310397
ETH-USD,2026-01-22 17:21:00-08:00,2954.76000000,2954.87000000,2954.09000000,2954.65000000,11.68255643,147,2954.41511044
SOL-USD,2026-01-22 17:22:00-08:00,128.23000000,128.25000000,128.20000000,128.23000000,117.10729039,78,128.23329064
BTC-USD,2026-01-22 17:22:00-08:00,89589.66000000,89589.66000000,89554.00000000,89555.46000000,0.54632023,176,89573.22141896
ETH-USD,2026-01-22 17:22:00-08:00,2954.65000000,2954.77000000,2953.58000000,2953.59000000,23.11405049,151,2954.58974412
SOL-USD,2026-01-22 17:23:00-08:00,128.23000000,128.24000000,128.20000000,128.21000000,95.97105215,58,128.21107889
ETH-USD,2026-01-22 17:23:00-08:00,2953.59000000,2954.40000000,2953.59000000,2953.92000000,13.52958099,127,2953.77806467
BTC-USD,2026-01-22 17:23:00-08:00,89554.02000000,89577.99000000,89554.01000000,89562.03000000,0.94248441,201,89564.72721290
BTC-USD,2026-01-22 17:24:00-08:00,89564.06000000,89577.98000000,89557.57000000,89557.58000000,0.88218406,169,89570.92189531
ETH-USD,2026-01-22 17:24:00-08:00,2953.95000000,2954.56000000,2953.00000000,2953.89000000,61.04100701,187,2953.70294396
SOL-USD,2026-01-22 17:24:00-08:00,128.22000000,128.24000000,128.19000000,128.24000000,21.61727771,48,128.22311442
SOL-USD,2026-01-22 17:25:00-08:00,128.21000000,128.21000000,128.14000000,128.16000000,32.70799161,60,128.18417387
ETH-USD,2026-01-22 17:25:00-08:00,2953.89000000,2953.90000000,2953.36000000,2953.41000000,7.32342849,138,2953.60503589
BTC-USD,2026-01-22 17:25:00-08:00,89557.58000000,89559.97000000,89527.71000000,89550.03000000,2.55150910,278,89542.69195361
SOL-USD,2026-01-22 17:26:00-08:00,128.16000000,128.24000000,128.16000000,128.23000000,58.78489986,74,128.20734547
ETH-USD,2026-01-22 17:26:00-08:00,2953.41000000,2954.57000000,2953.41000000,2954.10000000,20.36324900,148,2953.82510778
BTC-USD,2026-01-22 17:26:00-08:00,89550.03000000,89590.00000000,89550.02000000,89584.28000000,1.80137304,228,89578.75966625
ETH-USD,2026-01-22 17:27:00-08:00,2954.10000000,2954.15000000,2950.94000000,2951.50000000,72.48575793,325,2952.35595098
BTC-USD,2026-01-22 17:27:00-08:00,89584.29000000,89589.29000000,89518.61000000,89534.20000000,2.71878820,287,89552.32203333
SOL-USD,2026-01-22 17:27:00-08:00,128.23000000,128.24000000,128.13000000,128.17000000,564.93602404,151,128.18716776
ETH-USD,2026-01-22 17:28:00-08:00,2951.50000000,2952.73000000,2951.50000000,2952.56000000,23.95653751,152,2952.14949333
SOL-USD,2026-01-22 17:28:00-08:00,128.18000000,128.22000000,128.16000000,128.21000000,31.74254977,68,128.20979126
BTC-USD,2026-01-22 17:28:00-08:00,89534.21000000,89560.23000000,89534.21000000,89555.04000000,1.05365341,186,89550.52160681
ETH-USD,2026-01-22 17:29:00-08:00,2952.57000000,2955.75000000,2952.23000000,2955.57000000,66.30333063,230,2953.18629813
SOL-USD,2026-01-22 17:29:00-08:00,128.23000000,128.32000000,128.19000000,128.30000000,90.21915282,97,128.24127650
BTC-USD,2026-01-22 17:29:00-08:00,89555.06000000,89608.66000000,89535.91000000,89599.29000000,4.43826991,281,89584.55240562
ETH-USD,2026-01-22 17:30:00-08:00,2955.54000000,2957.40000000,2955.28000000,2955.50000000,47.65529037,184,2956.57494481
BTC-USD,2026-01-22 17:30:00-08:00,89599.28000000,89619.30000000,89599.28000000,89604.02000000,2.46399287,295,89605.68881439
SOL-USD,2026-01-22 17:30:00-08:00,128.30000000,128.39000000,128.26000000,128.28000000,256.48766968,112,128.29740550
SOL-USD,2026-01-22 17:31:00-08:00,128.32000000,128.33000000,128.20000000,128.21000000,86.38042970,90,128.28642501
ETH-USD,2026-01-22 17:31:00-08:00,2955.49000000,2956.98000000,2955.18000000,2955.49000000,51.96088780,218,2956.18414140
BTC-USD,2026-01-22 17:31:00-08:00,89604.03000000,89617.58000000,89567.11000000,89576.00000000,4.19509825,305,89590.28108134
ETH-USD,2026-01-22 17:32:00-08:00,2955.49000000,2956.13000000,2953.80000000,2953.80000000,38.73695186,263,2955.17892611
BTC-USD,2026-01-22 17:32:00-08:00,89576.01000000,89597.96000000,89550.57000000,89550.58000000,0.77126387,182,89573.67692082
SOL-USD,2026-01-22 17:32:00-08:00,128.24000000,128.28000000,128.22000000,128.22000000,45.16797033,69,128.23451576
BTC-USD,2026-01-22 17:33:00-08:00,89550.57000000,89634.08000000,89540.00000000,89634.07000000,1.29590964,284,89578.61649111
SOL-USD,2026-01-22 17:33:00-08:00,128.21000000,128.42000000,128.19000000,128.41000000,67.41731127,91,128.30721107
ETH-USD,2026-01-22 17:33:00-08:00,2953.80000000,2956.98000000,2953.28000000,2956.98000000,51.13829844,250,2954.37252020
BTC-USD,2026-01-22 17:34:00-08:00,89634.06000000,89726.60000000,89625.50000000,89700.00000000,5.96706495,464,89663.10526988
SOL-USD,2026-01-22 17:34:00-08:00,128.40000000,128.53000000,128.39000000,128.52000000,280.78244738,111,128.44989986
ETH-USD,2026-01-22 17:34:00-08:00,2956.97000000,2960.21000000,2956.14000000,2959.03000000,173.07716508,481,2958.42254957
SOL-USD,2026-01-22 17:35:00-08:00,128.51000000,128.51000000,128.38000000,128.43000000,183.43583827,97,128.46138698
ETH-USD,2026-01-22 17:35:00-08:00,2959.02000000,2959.02000000,2956.65000000,2957.49000000,83.21447521,347,2957.82555691
BTC-USD,2026-01-22 17:35:00-08:00,89699.96000000,89700.01000000,89658.15000000,89659.62000000,5.26185203,292,89682.71611724
SOL-USD,2026-01-22 17:36:00-08:00,128.43000000,128.51000000,128.40000000,128.47000000,141.93296194,113,128.45272485
ETH-USD,2026-01-22 17:36:00-08:00,2957.49000000,2958.51000000,2956.99000000,2958.06000000,33.58032523,203,2957.57496682
BTC-USD,2026-01-22 17:36:00-08:00,89659.62000000,89694.00000000,89659.61000000,89674.25000000,1.53436017,225,89669.52207733
SOL-USD,2026-01-22 17:37:00-08:00,128.49000000,128.51000000,128.45000000,128.48000000,35.64638622,61,128.47534549
BTC-USD,2026-01-22 17:37:00-08:00,89674.25000000,89692.38000000,89674.24000000,89686.76000000,0.59791483,160,89684.97421684
ETH-USD,2026-01-22 17:37:00-08:00,2958.06000000,2959.86000000,2958.06000000,2959.73000000,49.92731342,221,2959.09657744
SOL-USD,2026-01-22 17:38:00-08:00,128.49000000,128.66000000,128.49000000,128.65000000,2135.59085051,131,128.59925842
ETH-USD,2026-01-22 17:38:00-08:00,2959.73000000,2964.07000000,2959.24000000,2963.78000000,120.21706642,498,2962.45069223
BTC-USD,2026-01-22 17:38:00-08:00,89687.59000000,89764.85000000,89674.25000000,89764.84000000,4.72457179,324,89720.58145596
ETH-USD,2026-01-22 17:39:00-08:00,2963.78000000,2963.78000000,2961.75000000,2962.09000000,35.81225191,229,2963.37530971
SOL-USD,2026-01-22 17:39:00-08:00,128.65000000,128.65000000,128.55000000,128.57000000,259.52299913,118,128.59877036
BTC-USD,2026-01-22 17:39:00-08:00,89764.84000000,89772.00000000,89733.78000000,89738.74000000,1.20569586,195,89742.68563847
SOL-USD,2026-01-22 17:40:00-08:00,128.55000000,128.56000000,128.48000000,128.50000000,17.36629749,57,128.51614994
BTC-USD,2026-01-22 17:40:00-08:00,89738.74000000,89738.74000000,89726.61000000,89726.61000000,0.79027828,134,89730.11709024
ETH-USD,2026-01-22 17:40:00-08:00,2962.09000000,2962.09000000,2961.24000000,2961.54000000,24.94750895,127,2961.46657695
BTC-USD,2026-02-14 14:30:00-08:00,69943.24000000,69943.25000000,69943.24000000,69943.25000000,0.02106698,9,69943.24973953
ETH-USD,2026-02-14 14:30:00-08:00,2088.48000000,2088.48000000,2088.44000000,2088.44000000,3.77254000,14,2088.46000530
SOL-USD,2026-02-14 14:30:00-08:00,88.11000000,88.11000000,88.11000000,88.11000000,7.62438591,7,88.11000000
ETH-USD,2026-02-14 14:31:00-08:00,2088.37000000,2088.89000000,2087.68000000,2087.69000000,22.96683702,82,2088.44036932
SOL-USD,2026-02-14 14:31:00-08:00,88.11000000,88.14000000,88.05000000,88.05000000,381.91932129,82,88.09709861
BTC-USD,2026-02-14 14:31:00-08:00,69943.25000000,69947.86000000,69900.00000000,69900.01000000,1.10288454,145,69924.56569848
ETH-USD,2026-02-14 14:32:00-08:00,2087.68000000,2088.00000000,2086.99000000,2087.88000000,11.97012458,53,2087.25661200
SOL-USD,2026-02-14 14:32:00-08:00,88.05000000,88.14000000,88.03000000,88.14000000,140.18892897,63,88.05506103
BTC-USD,2026-02-14 14:32:00-08:00,69900.00000000,69924.60000000,69880.65000000,69924.60000000,1.58451853,126,69896.11130438
